spec_no,mz,peak
67,135.1168213,1
67,135.945694,0
67,137.0958557,0
67,139.0184174,0
67,147.0233459,1
67,147.1166077,1
67,149.0194397,0
67,149.0604401,1
67,149.1331787,1
67,149.9613037,0
67,150.9807892,0
67,151.0186005,1
67,153.0335999,1
67,153.9565887,1
67,155.9767456,0
67,160.9479675,0
67,161.0018311,0
67,161.0392914,1
67,161.9614563,1
67,165.0339203,0
67,165.9426727,0
67,167.0300751,0
67,167.0500488,1
67,174.9865723,0
67,178.9340973,0
67,179.0124969,1
67,179.0501556,0
67,179.9721985,1
67,181.0122833,1
67,183.0506592,1
67,183.9730072,1
67,184.9700775,0
67,184.9891205,0
67,186.936203,1
67,188.9985962,1
67,189.0340881,1
67,189.052536,1
67,189.0716553,1
67,189.0910492,0
67,189.1645508,1
67,189.9591522,0
67,189.9932251,0
67,196.946228,0
67,206.190918,1
67,206.9165039,0
67,206.9297638,1
67,207.0087433,0
67,207.0273285,1
67,207.045105,0
67,207.0635529,1
67,207.0814209,1
67,207.1005249,0
67,207.1391296,0
67,207.1749268,0
67,207.1966095,1
67,207.9688873,1
67,208.0846558,0
67,208.1785126,0
67,215.4869385,1
67,224.9289703,0
67,245.1036682,0
67,268.4354858,0
67,382.6126709,0
68,51.2308197,0
68,55.05513763,1
68,55.9353714,1
68,57.07074738,0
68,59.05008698,1
68,67.05486298,0
68,69.07093048,0
68,71.04979706,0
68,71.08621979,1
68,71.9299469,1
68,72.93788147,0
68,80.61457825,1
68,81.07059479,1
68,83.08625031,1
68,85.028862,1
68,85.06521606,0
68,87.04445648,1
68,88.2735672,0
68,88.96921539,0
68,89.9405365,1
68,90.94145203,0
68,90.94836426,0
68,93.0708847,0
68,95.08623505,0
68,97.00858307,0
68,97.06563568,1
68,99.04457855,1
68,99.08120728,0
68,101.0598373,1
68,105.0344315,1
68,105.9352951,0
68,106.9434509,1
68,106.9926224,1
68,107.0864334,1
68,107.9511948,0
68,108.951355,1
68,109.065361,1
68,109.1016617,1
68,111.0811386,0
68,113.9642029,1
68,114.9722061,1
68,117.9356003,1
68,118.9432297,0
68,119.9521103,1
68,119.9748611,0
68,121.1016235,0
68,122.0197983,1
68,123.0236816,1
68,123.0803223,0
68,123.9460449,0
68,125.0030365,0
68,125.0195313,1
68,125.9616089,1
68,126.9713745,1
68,127.0758057,0
68,127.1127319,0
68,128.9512177,0
68,129.0700378,1
68,129.9529572,1
68,130.9664917,1
68,131.9513245,1
68,131.9749451,0
68,132.9578247,1
68,133.0076294,1
68,134.987381,0
68,135.9459991,1
68,136.9537506,0
68,137.0392761,1
68,141.0914459,1
68,141.9589081,1
68,145.1016235,1
68,145.9295807,1
68,146.9617767,0
68,147.0234222,0
68,148.0187683,1
68,148.9782715,1
68,149.0237427,1
68,149.0971222,0
68,149.133316,0
68,149.9615021,1
68,149.9803009,1
68,151.0185394,1
68,151.0757294,1
68,152.9978943,1
68,153.956131,1
68,155.1069641,0
68,158.9605255,1
68,159.0236359,1
68,159.1168518,1
68,159.9694519,0
68,159.9826355,1
68,161.0393219,1
68,161.9627533,0
68,162.9565277,1
68,163.0187531,1
68,163.9407196,0
68,164.9988708,1
68,165.0347137,0
68,169.0864563,0
68,169.3104706,1
68,173.1178589,0
68,175.9772491,0
68,176.9732513,1
68,177.0344238,0
68,177.9563293,1
68,179.050354,1
68,181.0115204,0
68,181.0295715,1
68,181.0463257,0
68,181.0648651,0
68,181.0818481,1
68,181.9512634,1
68,182.9904022,0
68,185.9278259,0
68,185.9678345,1
68,186.9561462,0
68,187.0189819,0
68,187.0967102,1
68,187.1138763,1
68,187.1328583,1
68,193.9872894,0
68,194.9837646,0
68,203.1443329,0
68,203.1798553,0
68,203.9390411,1
68,203.9720612,1
68,204.0813904,0
68,204.1018219,1
68,204.1390228,1
68,204.9682007,0
68,205.0287933,0
68,205.0473633,1
68,205.0652924,1
68,205.085434,0
68,205.1232147,1
68,205.1601105,0
68,205.1960144,1
68,207.9730225,0
68,212.8764801,0
68,223.0404816,0
68,260.9549561,1
68,416.2801208,1
69,55.05517578,1
69,57.07059479,1
69,69.06660461,0
69,69.07064819,1
69,70.07401276,0
69,71.04994202,1
69,71.08585358,0
69,83.08631897,0
69,85.06541443,1
69,89.05944061,1
69,89.29842377,0
69,107.0851364,1
69,111.1174011,1
69,112.1206894,1
69,113.3791046,0
69,122.2396774,1
69,123.9630814,0
69,169.6759644,1
69,199.1696472,1
69,200.1731873,0
69,208.882782,0
69,215.0832367,0
69,215.1033478,1
69,226.8932495,1
69,227.8950043,0
69,231.8692169,1
69,282.8715515,1
69,334.3511963,0
70,53.93984604,0
70,55.93515015,0
70,57.07075119,1
70,62.70737839,0
70,64.64426422,1
70,67.05478668,0
70,69.07047272,0
70,69.93450165,1
70,70.94242096,0
70,71.04972076,1
70,71.08618927,0
70,71.92976379,0
70,72.93779755,0
70,73.94533539,0
70,74.95323944,1
70,79.05460358,0
70,81.07041931,1
70,83.08617401,0
70,84.96031952,1
70,85.06548309,1
70,85.10170746,0
70,88.95340729,0
70,89.06006622,0
70,90.94817352,0
70,93.07068634,1
70,95.04972076,1
70,95.08589935,0
70,97.06524658,1
70,97.10098267,0
70,99.04442596,0
70,99.08078003,1
70,101.0600052,0
70,105.9352493,1
70,109.065094,0
70,109.1019363,0
70,111.0447922,1
70,111.9689636,1
70,113.0607605,0
70,113.9648132,1
70,117.9344254,0
70,118.9432449,0
70,121.0288544,0
70,123.0806122,0
70,124.9776077,0
70,126.9559402,1
70,127.0755692,0
70,127.1122437,0
70,128.9514771,1
70,129.055069,0
70,129.9559021,0
70,129.970871,1
70,130.0084076,1
70,130.9434814,0
70,131.9739532,1
70,136.9531708,1
70,137.0601349,1
70,139.0185547,0
70,139.0756378,0
70,141.9588165,0
70,144.9661407,0
70,146.9621277,0
70,147.9657135,0
70,148.0188293,0
70,148.9531097,0
70,149.9605865,1
70,151.1120453,1
70,155.9711304,0
70,158.0275269,0
70,159.9694519,0
70,168.9831085,1
70,173.9644012,0
70,173.9818878,0
70,174.9851532,1
70,179.0702057,1
70,181.0865479,1
70,181.1235352,0
70,185.9280701,1
70,191.9722595,1
70,191.9905243,0
70,192.9923401,1
70,193.0291901,1
70,196.9206543,0
70,196.9614868,1
70,197.152771,0
70,199.0960999,0
70,214.9245148,1
70,214.9723053,0
70,215.0154572,0
70,215.0523529,0
70,215.0702057,0
70,215.0889893,0
70,215.1245575,0
70,215.144516,0
70,215.2007446,0
70,215.2995148,1
70,215.3190613,0
70,215.4331818,1
70,216.0105133,1
70,232.9331818,0
70,233.0585632,1
70,267.4919434,1
70,287.0960999,1
70,361.8121033,0
70,403.3752441,0
71,55.05500031,0
71,57.03432846,0
71,57.07069778,0
71,59.04996109,1
71,69.07053375,0
71,71.04986572,0
71,71.08597565,1
71,73.06549072,1
71,74.06887817,0
71,78.99786377,0
71,79.05535126,1
71,81.07071686,0
71,83.04981995,0
71,83.08626556,0
71,85.06549835,1
71,87.04469299,0
71,89.06044769,1
71,93.07040405,0
71,95.04961395,0
71,95.08627319,0
71,95.11000824,1
71,99.08113861,0
71,101.0601044,1
71,102.0639877,1
71,102.9480133,1
71,105.9358292,0
71,107.085907,0
71,109.0656281,1
71,109.0737305,0
71,109.10215,1
71,115.076088,1
71,115.1121597,0
71,117.0573425,1
71,117.0914917,1
71,121.0293427,1
71,121.1019516,1
71,123.0238647,0
71,123.0807037,1
71,125.0194168,0
71,125.0965576,0
71,131.0856323,0
71,133.1017303,1
71,135.0807648,0
71,135.1173096,1
71,137.0393219,0
71,139.0394135,0
71,139.0754242,1
71,142.9786835,0
71,143.0296783,1
71,145.0066376,0
71,149.0966949,1
71,149.1333466,1
71,151.0188599,1
71,151.0547791,1
71,151.0763092,1
71,153.0142059,0
71,153.0911865,1
71,153.1279755,1
71,157.6128998,1
71,163.0184479,0
71,163.0553894,1
71,163.07547,1
71,163.1485748,1
71,163.9410858,0
71,165.0346069,0
71,165.0509033,1
71,167.0297699,1
71,174.4602051,1
71,175.097168,1
71,181.0659027,0
71,181.9502258,1
71,184.9708557,1
71,185.9286957,0
71,185.9700928,0
71,187.0057526,1
71,190.9954681,0
71,191.0134583,0
71,191.0320282,1
71,191.0705109,0
71,191.1078949,0
71,191.1439667,0
71,191.1811218,1
71,193.1437073,0
71,194.9414215,1
71,203.9393463,1
71,208.1779175,0
71,208.8842468,1
71,208.92453,0
71,208.9579163,1
71,208.9861298,1
71,209.0063934,0
71,209.041748,1
71,209.0608826,0
71,209.0783386,1
71,209.0969391,1
71,209.1175079,0
71,209.154068,0
71,209.1906738,1
71,212.9519348,1
71,214.9226074,1
71,226.8943024,1
71,226.9542847,1
71,227.0543365,1
71,369.9620667,0
71,379.8842773,0
72,51.18143082,0
72,53.03948975,1
72,53.68258286,0
72,55.93515778,1
72,57.03435516,1
72,57.07069016,0
72,59.04995346,0
72,60.78160858,1
72,67.0552063,1
72,69.07048035,0
72,71.04999542,0
72,71.08638763,0
72,72.93795776,0
72,77.03909302,1
72,78.99782562,1
72,81.00096893,1
72,81.03409576,0
72,81.07067871,0
72,83.08586884,0
72,84.96073914,0
72,85.02929688,1
72,85.06535339,0
72,85.61911774,0
72,87.04468536,0
72,89.06002808,1
72,90.94802094,1
72,95.04389191,0
72,95.04986572,1
72,95.08597565,0
72,96.05329895,1
72,97.00823975,1
72,97.06577301,1
72,99.04465485,0
72,99.08091736,0
72,101.060463,0
72,104.9850082,1
72,105.0453033,1
72,106.9923325,1
72,107.0859985,1
72,109.0320053,0
72,109.1015778,0
72,111.0817184,0
72,118.943512,1
72,119.0525665,1
72,119.0858917,0
72,121.0654526,1
72,123.0238571,1
72,125.0028534,1
72,128.9512482,0
72,130.0083923,0
72,130.9667511,1
72,131.0852509,0
72,131.5456543,1
72,131.9512177,1
72,132.9797363,0
72,133.1016998,1
72,134.995575,0
72,135.0815887,0
72,135.1170197,0
72,137.0617523,0
72,137.0963898,0
72,140.9884186,1
72,141.0008545,0
72,142.0045471,0
72,142.9963989,0
72,146.9617157,0
72,147.0237122,0
72,148.0056763,0
72,148.0188599,0
72,148.9771271,0
72,149.9610901,0
72,151.0185089,0
72,153.0056763,0
72,153.0914154,0
72,159.1180725,0
72,161.0129395,1
72,161.096817,1
72,163.0018616,0
72,163.0172577,0
72,163.0776978,0
72,165.0349121,1
72,165.0917664,1
72,166.0297241,0
72,167.0717468,1
72,173.9823151,1
72,175.0543213,0
72,175.1487885,1
72,175.9760132,0
72,178.9870911,1
72,179.049057,0
72,179.9836884,0
72,181.0115051,1
72,182.9907074,0
72,185.0813293,1
72,193.0655975,0
72,193.1264191,1
72,193.1593018,1
72,196.9328918,0
72,196.995285,0
72,201.0348358,0
72,201.1649475,1
72,201.9566345,1
72,201.9933167,1
72,202.0841522,1
72,203.1429138,0
72,205.1595612,1
72,213.3301697,0
72,219.047699,1
72,219.0823822,1
72,219.1748352,0
72,219.9470825,1
72,219.9681854,0
72,220.0515747,1
72,220.0925903,1
72,220.1128235,0
72,220.1340332,1
72,220.1811523,0
72,220.9566193,1
72,221.042511,0
72,221.0978241,0
72,221.1547852,1
72,239.0959625,0
72,464.9661255,1
73,54.19683838,1
73,55.93521881,1
73,57.03430176,0
73,57.07069016,1
73,58.07393646,0
73,59.04983521,0
73,60.61276245,0
73,69.07057953,1
73,71.05005646,1
73,71.08627319,1
73,75.04463196,0
73,81.07066345,1
73,85.49739838,0
73,87.04418945,0
73,93.05503082,1
73,95.08598328,0
73,99.04418945,0
73,101.0602188,1
73,109.1015472,1
73,117.1948242,1
73,125.3779373,0
73,149.0237427,1
73,150.0270996,0
73,151.0289307,1
73,151.7737274,1
73,168.0386658,1
73,190.8733063,1
73,204.0454712,0
73,208.8835907,0
73,214.9906769,0
73,222.9611359,1
73,226.8940887,0
73,227.8978119,1
73,230.8687897,1
73,235.1117554,1
73,244.8833618,0
73,248.8801727,1
73,251.9163513,1
73,254.8913727,0
73,262.8952026,0
73,276.874054,1
73,280.8695068,1
73,280.9049377,1
73,281.0566406,0
73,281.2293396,1
73,299.0639038,0
73,350.0279846,1
74,50.0864563,1
74,53.03926468,1
74,55.05496597,1
74,55.93520737,1
74,57.07074356,1
74,59.04984665,1
74,67.05496216,0
74,69.07065582,1
74,70.07408142,1
74,70.95875549,0
74,71.04993439,0
74,71.08626556,1
74,71.93006897,1
74,72.93788147,1
74,73.0655899,1
74,73.94577789,1
74,74.9535675,1
74,77.03940582,0
74,81.07072449,1
74,83.04973602,0
74,83.08621979,1
74,84.96032715,0
74,85.10180664,1
74,87.04440308,1
74,88.96902466,0
74,89.06030273,0
74,89.94065857,1
74,90.94834137,1
74,91.05484772,0
74,93.07040405,0
74,95.04981995,0
74,95.08589935,1
74,96.69975281,0
74,97.06551361,1
74,99.04426575,1
74,101.0604019,0
74,102.3133469,0
74,102.9481964,1
74,105.045372,1
74,105.0706787,1
74,105.935318,1
74,106.9919968,1
74,107.9510727,1
74,108.9586563,1
74,109.1020432,0
74,111.0444183,0
74,111.1173859,1
74,112.1204681,0
74,112.8703766,1
74,113.0595474,0
74,113.9641724,1
74,114.9727325,0
74,115.9561539,1
74,116.963768,1
74,117.9353485,1
74,117.9715042,1
74,118.9436569,1
74,118.9521027,0
74,120.9584122,1
74,121.028923,0
74,123.023941,1
74,123.0803757,1
74,125.0036316,0
74,125.0604935,0
74,125.961647,1
74,126.9723206,0
74,127.9737396,0
74,128.9512329,0
74,129.0549774,0
74,129.0706024,1
74,129.1279297,1
74,129.9534454,0
74,129.9714966,1
74,130.9670105,1
74,131.6069794,1
74,131.950882,1
74,131.9746399,1
74,131.9854889,0
74,132.9586487,0
74,134.9737549,1
74,135.945755,0
74,136.9541016,1
74,137.0389557,0
74,137.0970764,0
74,140.9877472,1
74,141.0009155,0
74,141.0921783,0
74,141.9586639,1
74,142.9429779,0
74,143.0849457,0
74,143.9512787,0
74,144.9586029,0
74,144.9831543,1
74,145.9663696,1
74,146.9615021,0
74,146.9735413,0
74,147.0234222,1
74,147.0809784,0
74,147.9623871,1
74,147.9822998,1
74,148.9772644,1
74,149.9614716,1
74,151.9771118,0
74,153.9564972,0
74,155.0702972,0
74,155.1069336,1
74,155.9748535,0
74,156.9590759,0
74,157.9665527,1
74,158.9689026,1
74,159.9699554,1
74,160.9534149,1
74,161.9617004,0
74,162.9694519,0
74,163.0186157,0
74,163.9791107,1
74,165.0915527,1
74,169.9672089,0
74,171.9833984,0
74,172.976532,0
74,173.0399017,0
74,173.081543,0
74,175.9769897,0
74,176.978775,1
74,177.034729,0
74,177.956543,0
74,179.050293,0
74,183.1020203,0
74,187.9777527,0
74,189.0345459,0
74,189.992981,0
74,193.9872284,1
74,194.9414368,1
74,194.9843903,0
74,195.0258942,0
74,195.0446167,0
74,199.0562286,0
74,201.034317,1
74,201.1133423,1
74,205.9885712,0
74,212.9519043,1
74,215.1264191,0
74,217.0122986,1
74,217.0309296,0
74,217.0673676,1
74,217.1056519,0
74,217.1266022,1
74,217.1596222,1
74,217.1956635,0
74,217.9514618,0
74,217.9884033,1
74,218.0981598,1
74,218.1623688,1
74,219.0477295,0
74,219.101181,0
74,219.1741638,0
74,227.4612732,1
75,50.84520721,0
75,55.05487823,1
75,55.93520355,1
75,57.03416061,1
75,57.07072067,1
75,67.05505371,1
75,69.07070923,1
75,71.04969025,0
75,71.08616638,0
75,71.93017578,0
75,72.93772125,0
75,79.16855621,0
75,80.31247711,1
75,81.03427124,0
75,81.07034302,1
75,81.172966,1
75,83.08628845,0
75,83.93078613,0
75,84.08950043,1
75,85.06524658,0
75,85.10161591,1
75,85.94591522,1
75,86.5825882,0
75,89.06008911,0
75,89.94037628,1
75,90.94856262,1
75,93.07034302,0
75,95.04983521,0
75,95.08605194,1
75,97.0650177,1
75,97.10157776,1
75,99.04449463,1
75,99.08068848,1
75,101.0598755,1
75,101.9408569,0
75,105.0451431,1
75,107.0860901,1
75,107.9501877,1
75,109.0650635,1
75,109.1019897,0
75,111.0446243,0
75,111.1172104,0
75,111.9685822,1
75,113.0602112,0
75,113.9406509,0
75,113.9639664,1
75,114.9722137,0
75,118.9430466,1
75,119.085556,1
75,119.950798,1
75,120.023613,1
75,121.0287094,0
75,121.1012497,0
75,123.0805817,0
75,125.096199,1
75,125.96418,0
75,126.9555664,0
75,126.9724808,1
75,127.0763855,0
75,127.1121979,1
75,128.9512787,1
75,129.9554138,0
75,130.9659729,1
75,131.9509735,1
75,131.97435,0
75,135.0808868,1
75,135.1172028,0
75,136.9524689,0
75,137.0599518,1
75,137.0961914,1
75,139.0753479,1
75,141.0009613,1
75,141.9588318,0
75,142.9666595,0
75,146.961441,1
75,148.9769897,1
75,149.9618378,0
75,151.0745697,0
75,153.0913391,0
75,154.9673309,0
75,155.0709839,1
75,155.1076355,0
75,155.9711914,0
75,158.02742,0
75,159.9695129,1
75,167.1069489,0
75,167.9719086,0
75,169.1226654,1
75,169.9333191,1
75,172.9777069,1
75,173.0029602,1
75,173.980957,1
75,174.9862061,1
75,175.0008392,1
75,177.0914612,0
75,177.1268463,0
75,177.1632538,1
75,179.1071014,0
75,179.1443634,1
75,183.9124451,0
75,188.9786682,0
75,190.989212,1
75,191.0129547,0
75,191.0489502,0
75,191.9720612,0
75,195.1025085,0
75,195.138382,1
75,196.9617615,1
75,197.080307,1
75,197.1535797,1
75,201.923111,0
75,203.9392395,1
75,209.0604401,1
75,210.603653,0
75,210.7955475,1
75,213.1095276,1
75,213.1851349,0
75,213.9231415,1
75,214.0890961,1
75,214.2180328,1
75,214.9241638,1
75,215.0151978,0
75,215.0503998,0
75,215.0693359,0
75,215.1252747,1
75,215.1445313,0
75,216.9320984,0
75,219.9329224,1
75,231.9341431,0
75,240.4518585,0
75,302.0124817,1
76,70.97432709,0
76,89.06018829,0
76,133.0858765,0
76,165.0917664,1
76,214.6892853,0
76,214.7091217,0
76,243.7897339,1
76,270.0462341,0
76,277.2171631,1
76,288.0558167,1
76,296.0608521,1
76,314.0728149,0
76,332.0461426,0
76,360.3009338,1
76,667.541626,0
77,55.05488205,0
77,55.93513489,0
77,57.0707283,0
77,69.07064819,0
77,71.04981232,1
77,71.08604431,0
77,74.75225067,0
77,75.7479248,1
77,78.67407227,1
77,79.05472565,0
77,81.07036591,1
77,83.08633423,1
77,85.06555939,0
77,85.10173035,0
77,85.50628662,0
77,87.04476166,1
77,88.9688797,0
77,89.05979156,0
77,93.07064056,0
77,95.04962158,1
77,95.0858078,1
77,96.88022614,0
77,97.06510162,0
77,97.10198975,1
77,99.08085632,1
77,105.033577,0
77,105.9353256,0
77,107.0857697,1
77,109.0647964,0
77,109.1015701,0
77,110.0055618,1
77,111.0812759,0
77,111.1169586,0
77,111.2360229,0
77,113.0613251,0
77,113.964119,1
77,114.9715118,1
77,115.075386,1
77,116.952179,1
77,118.9432068,0
77,119.9753342,1
77,121.065506,0
77,121.1012421,0
77,123.1172867,1
77,125.0958176,0
77,127.0756683,0
77,127.1120148,1
77,128.9512177,1
77,133.1014557,1
77,135.0806732,0
77,135.1174164,1
77,135.9458313,1
77,139.0747833,0
77,141.0916443,1
77,141.9593964,0
77,141.9702454,1
77,142.9668579,0
77,144.9580841,1
77,145.9297485,1
77,145.9546967,0
77,146.9617157,1
77,148.976944,1
77,149.0601807,1
77,149.0960083,1
77,149.1330109,0
77,151.0757599,0
77,151.111908,1
77,151.1485138,1
77,153.0915985,1
77,153.127533,1
77,153.9567719,0
77,155.9748993,1
77,159.9693756,1
77,161.9697723,1
77,162.9700165,1
77,163.9407196,0
77,163.9638977,0
77,167.0704346,1
77,175.0964966,1
77,177.1276703,1
77,181.9512177,0
77,185.9285431,0
77,185.9653168,1
77,186.9567413,0
77,186.9759216,1
77,191.1074066,1
77,191.1802673,0
77,201.0348969,1
77,203.9386902,0
77,203.9722137,1
77,204.0167999,0
77,204.9669342,1
77,205.0649872,1
77,208.9444427,1
77,209.0399017,0
77,209.1174774,0
77,209.1543121,0
77,217.9362335,1
77,223.0758667,0
77,226.9387207,0
77,226.9547882,0
77,227.0510864,0
77,227.08815,0
77,227.1781006,1
77,227.2015686,1
77,227.441803,0
77,227.9398346,0
77,228.2325745,0
77,261.8876343,0
78,54.31599045,0
78,55.05521774,0
78,55.93522644,0
78,55.9378624,1
78,57.03423309,1
78,57.07071686,1
78,64.81700134,1
78,69.070755,1
78,70.07398987,0
78,70.9586792,1
78,71.05010986,1
78,71.08636475,1
78,71.93026733,1
78,72.9379425,0
78,73.94573212,0
78,74.95368195,1
78,78.99785614,0
78,81.07057953,0
78,81.17630768,0
78,83.08642578,0
78,84.93829346,0
78,84.9606781,1
78,85.02928162,0
78,85.06533813,0
78,85.10199738,1
78,87.94535065,1
78,88.96914673,0
78,89.94064331,0
78,90.94843292,0
78,91.05513,0
78,95.08633423,1
78,96.93881989,1
78,96.9621582,0
78,97.00816345,0
78,97.06570435,0
78,101.0604782,1
78,102.0138702,1
78,102.9485016,1
78,103.9436951,1
78,105.9356689,0
78,105.9553833,1
78,106.9796066,0
78,106.9928131,1
78,107.9509506,1
78,107.9584885,0
78,109.065567,0
78,109.4699249,1
78,111.0448151,0
78,111.1175003,1
78,112.1208344,1
78,113.9644699,0
78,114.9490585,1
78,114.9721603,0
78,115.9732513,0
78,117.9353943,0
78,118.9432144,0
78,119.0608597,0
78,119.0861969,1
78,120.0243683,0
78,123.0811005,1
78,123.1173782,1
78,125.0037079,1
78,125.9624634,0
78,126.9558487,0
78,128.9512787,0
78,129.0550995,1
78,129.9538574,0
78,130.0083618,0
78,130.9434509,1
78,130.9663391,1
78,131.9516144,1
78,131.974762,0
78,132.9593506,0
78,135.9458466,1
78,136.2288361,0
78,136.9545898,0
78,137.0964355,1
78,137.1334686,1
78,137.9645386,0
78,138.9733124,1
78,141.0552673,1
78,141.0910034,0
78,141.9359741,0
78,141.9589691,0
78,142.967392,0
78,142.9790802,0
78,145.1013794,1
78,146.961792,0
78,147.9641418,0
78,148.0190125,0
78,150.9824371,1
78,153.958374,0
78,154.9674835,0
78,155.003891,1
78,155.0168457,1
78,155.0702972,1
78,155.9752045,0
78,156.9834595,0
78,157.9661713,1
78,157.9840088,1
78,158.0031433,0
78,158.9618073,0
78,159.0061798,0
78,159.023056,1
78,159.9464722,0
78,159.968277,1
78,159.992981,1
78,160.9476471,0
78,161.013031,1
78,165.09198,0
78,165.1276398,1
78,168.9936981,0
78,172.9788666,0
78,174.994278,0
78,176.9713287,0
78,176.9985199,1
78,177.01474,0
78,177.0341797,0
78,177.9568787,0
78,177.9750824,1
78,178.9584808,0
78,178.9777222,0
78,179.0234222,0
78,179.051239,1
78,179.0869904,1
78,182.9025421,0
78,182.9624481,0
78,182.9908905,0
78,183.0085449,1
78,183.1018372,1
78,183.138092,0
78,183.96315,1
78,195.0447235,1
78,195.081543,1
78,195.9670563,0
78,199.9971313,1
78,200.1724548,1
78,200.2016754,0
78,200.9729919,0
78,200.9954681,0
78,201.0351868,1
78,201.072998,1
78,201.1105499,0
78,201.1287689,0
78,201.1638947,0
78,201.9743195,1
78,215.0190887,0
78,215.0417023,1
78,224.9301758,1
78,296.3836975,1
78,392.5769348,0
79,55.05490494,1
79,55.9352417,0
79,57.07061768,0
79,59.04977798,0
79,60.04496384,1
79,65.73287201,0
79,69.07067108,1
79,69.07492065,1
79,69.95081329,0
79,70.95864105,0
79,71.0499649,0
79,71.08623505,0
79,71.93010712,1
79,72.92404938,0
79,72.93344116,0
79,72.9378891,1
79,73.06536102,0
79,73.94560242,1
79,74.95335388,0
79,81.07062531,0
79,83.04998779,1
79,83.08613586,0
79,85.10201263,1
79,87.96099091,1
79,88.96892548,0
79,89.06044769,1
79,89.64928436,1
79,89.94060516,1
79,90.94842529,0
79,91.05466461,0
79,93.07032013,1
79,95.0497818,1
79,95.08592224,0
79,96.96237946,0
79,97.06494904,1
79,99.04437256,1
79,99.96147156,0
79,100.9331131,0
79,101.0602036,0
79,102.9484482,0
79,105.9352417,0
79,106.992569,0
79,107.0860062,0
79,107.9444122,1
79,107.951088,1
79,108.9586487,1
79,109.1016388,0
79,111.0443115,0
79,111.0811996,1
79,111.1173935,1
79,112.9565887,0
79,113.9642563,0
79,114.9718781,1
79,115.9558487,0
79,116.9638062,0
79,117.0703049,0
79,117.9353561,0
79,117.9719772,1
79,118.9435425,1
79,118.9519577,1
79,119.0850601,1
79,120.9588776,0
79,121.0281982,0
79,121.1014175,0
79,123.0242386,1
79,123.9461441,0
79,125.9616547,0
79,126.9723358,1
79,128.9512787,0
79,129.0700836,1
79,129.1277618,1
79,129.9605408,0
79,129.9712524,1
79,130.9433441,0
79,130.9668274,0
79,131.9509583,1
79,131.9745026,1
79,131.9860077,0
79,132.9589691,1
79,133.9668732,0
79,134.9743195,1
79,135.1166077,1
79,135.9457703,0
79,136.9538574,1
79,139.0751038,0
79,139.1123657,1
79,140.9517212,0
79,140.9875031,1
79,141.9590454,1
79,142.9430084,1
79,142.9675293,0
79,143.0863953,1
79,143.950119,1
79,144.0247192,0
79,144.9584045,0
79,144.9827423,0
79,145.9666901,1
79,146.9617462,0
79,146.9732361,0
79,147.024353,1
79,147.0802917,1
79,147.9820709,1
79,148.9546967,1
79,148.9776001,1
79,149.9613647,0
79,151.977066,1
79,153.0917511,1
79,153.9571381,1
79,154.9659119,1
79,155.0702515,1
79,155.9747925,0
79,157.966507,1
79,158.9605408,0
79,159.9698639,0
79,160.9533844,1
79,161.9612732,1
79,162.9686432,0
79,163.0747681,1
79,163.9764862,1
79,165.9564056,1
79,171.9826965,0
79,172.977005,1
79,173.0391083,1
79,173.0818024,0
79,174.9814606,0
79,175.9770508,1
79,176.9804535,1
79,177.0337982,1
79,178.9640808,1
79,181.0866089,0
79,181.1223145,0
79,181.1588898,1
79,187.9774933,0
79,189.0346222,1
79,189.9936981,0
79,192.993103,1
79,193.0278625,1
79,193.9520264,0
79,193.9877167,0
79,196.9450378,1
79,199.0570831,1
79,199.0775452,0
79,199.0967407,1
79,199.1693573,1
79,206.9290924,0
79,212.9506836,0
79,215.4646606,1
79,216.0157318,1
79,216.12883,1
79,216.9687653,0
79,216.9918671,0
79,217.0118256,1
79,217.030014,1
79,217.0666351,0
79,217.1053162,0
79,217.1256866,1
79,217.1599274,0
79,217.1958923,1
79,217.9880371,1
79,218.0962219,1
79,275.3511658,0
80,55.05496597,0
80,55.93515015,0
80,57.03437424,1
80,57.07074356,1
80,59.04995346,1
80,62.26251984,1
80,67.05496979,1
80,67.39662933,1
80,69.07080078,1
80,70.95886993,0
80,71.04995728,1
80,71.08621216,0
80,71.92995453,1
80,72.93772888,1
80,73.94564819,0
80,74.95406342,1
80,81.03405762,0
80,81.07042694,0
80,83.05001068,0
80,83.08605957,1
80,85.06546783,0
80,87.0447464,1
80,88.96921539,0
80,89.94046021,0
80,90.94851685,0
80,91.0550766,1
80,93.07014465,0
80,95.04993439,0
80,95.08615112,1
80,97.0082016,0
80,99.04494476,1
80,99.08081818,0
80,101.0605698,1
80,105.0342865,1
80,105.9354782,1
80,107.086113,0
80,107.9511108,1
80,109.0654144,0
80,109.1017609,0
80,113.0603333,1
80,113.96418,1
80,114.9721451,1
80,117.935585,1
80,118.9432678,1
80,119.0863113,1
80,119.9745331,0
80,121.1016235,0
80,122.019455,0
80,123.0238113,1
80,123.0807877,1
80,123.11763,0
80,123.9459229,1
80,125.0030594,0
80,125.0196686,1
80,125.9617157,0
80,127.0758972,1
80,128.9512024,1
80,129.953125,0
80,130.9665527,1
80,131.9870911,1
80,133.008194,0
80,135.081192,1
80,135.1169128,0
80,135.9457855,1
80,136.95401,1
80,137.0389862,1
80,140.9867096,1
80,141.0921021,1
80,141.9590302,0
80,141.9707031,0
80,142.9667969,1
80,145.1016083,0
80,145.930069,1
80,146.9618378,1
